Starter,P1name,P1weight,P1depth,P1color,P2name,P2weight,P2depth,P2color, Winner, TotalChips
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,15
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,38
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,19
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,35
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,19
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,26
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,28
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,26
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,35
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,27
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,35
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,31
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,35
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,21
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,41
Green,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,38
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,7,3,Green,Minmax_tweak_arthur,5,3,Red,Red,19
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,25
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,21
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,24
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,36
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,35
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,21
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,21
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,37
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,35
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,38
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,35
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,17
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,24
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,35
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,36
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,33
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,29
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,27
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,41
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,26
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,21
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,41
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,21
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,33
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,19
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,39
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,27
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,29
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,33
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,36
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,37
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,41
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,40
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,27
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,35
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,38
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,37
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,37
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,21
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,38
Green,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,32
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,24
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Red,17
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,8,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,21
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,24
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,36
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,22
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,25
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,32
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,25
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,41
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,38
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,21
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,40
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,37
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,35
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,38
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,38
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,33
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,33
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,38
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,29
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,15
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,24
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,29
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,15
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,39
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,22
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,38
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,27
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,33
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,22
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,22
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,35
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,27
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,27
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,22
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,39
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,19
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,42
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,23
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,39
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,38
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,25
Red,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,36
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Green,29
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,No one,42
Green,Minmax_tweak_arthur,9,3,Green,Minmax_tweak_arthur,5,3,Red,Red,26
